Year,Week,Region,ILIrate,AH1,AH3,B,RSV,PIV12,PIV3
2014,11,Region 1,0.013578,0.092217,0.097642,0.024209,0.081908,0.000000,0.001279
2014,12,Region 1,0.016908,0.060141,0.169487,0.057426,0.063138,0.000000,0.002656
2014,13,Region 1,0.015960,0.045794,0.157735,0.073874,0.042226,0.000000,0.000000
2014,14,Region 1,0.018248,0.023299,0.137466,0.116451,0.048497,0.000000,0.001351
2014,15,Region 1,0.019609,0.012432,0.176540,0.117745,0.032801,0.001185,0.000000
2014,16,Region 1,0.017347,0.024455,0.149788,0.110220,0.030928,0.001431,0.000000
2014,17,Region 1,0.015558,0.017245,0.096078,0.146840,0.019190,0.000000,0.002755
2014,18,Region 1,0.012524,0.002568,0.079619,0.148889,0.018240,0.001332,0.003995
2014,19,Region 1,0.012903,0.006899,0.031047,0.098101,0.019847,0.000000,0.012072
2014,20,Region 1,0.010337,0.007708,0.015416,0.076159,0.007962,0.000000,0.010000
2014,21,Region 1,0.005135,0.004897,0.014692,0.047244,0.012048,0.002123,0.006369
2014,22,Region 1,0.004802,0.000000,0.000000,0.024631,0.006303,0.002347,0.011737
2014,23,Region 1,0.005498,0.000000,0.012525,0.000000,0.003752,0.000000,0.002141
2014,24,Region 1,0.004451,0.000000,0.000000,0.005814,0.004386,0.002545,0.002545
2014,25,Region 1,0.004408,0.000000,0.000000,0.000000,0.002625,0.000000,0.005917
2014,26,Region 1,0.004699,0.000000,0.000000,0.022556,0.003021,0.000000,0.006826
2014,27,Region 1,0.007023,0.000000,0.000000,0.000000,0.003040,0.000000,0.003356
2014,28,Region 1,0.003559,0.000000,0.000000,0.000000,0.003125,0.000000,0.000000
2014,29,Region 1,0.004014,0.000000,0.000000,0.000000,0.000000,0.000000,0.003922
2014,30,Region 1,0.003913,0.000000,0.008475,0.000000,0.004049,0.004525,0.004525
2014,31,Region 1,0.005331,0.000000,0.000000,0.000000,0.004630,0.000000,0.009901
2014,32,Region 1,0.003574,0.000000,0.011765,0.000000,0.000000,0.000000,0.010526
2014,33,Region 1,0.003993,0.000000,0.007519,0.000000,0.000000,0.000000,0.003509
2014,34,Region 1,0.003708,0.000000,0.000000,0.011111,0.000000,0.004630,0.009259
2014,35,Region 1,0.003787,0.000000,0.029703,0.000000,0.012000,0.004405,0.000000
2014,36,Region 1,0.004438,0.000000,0.000000,0.000000,0.010638,0.004098,0.008197
2014,37,Region 1,0.004534,0.000000,0.000000,0.000000,0.024862,0.003115,0.000000
2014,38,Region 1,0.005321,0.000000,0.000000,0.000000,0.010989,0.002653,0.000000
2014,39,Region 1,0.005945,0.000000,0.000000,0.000000,0.007605,0.004785,0.000000
1997,40,Region 2,0.003750,0.000000,0.000000,0.000000,0.037500,0.032258,0.000000
1997,41,Region 2,0.003157,0.000000,0.000000,0.000000,0.000000,0.032967,0.000000
1997,42,Region 2,0.003106,0.000000,0.000000,0.000000,0.054945,0.063063,0.000000
1997,43,Region 2,0.003251,0.000000,0.000000,0.000000,0.032967,0.026549,0.000000
1997,44,Region 2,0.037581,0.000000,0.035714,0.000000,0.088710,0.081481,0.000000
1997,45,Region 2,0.044538,0.000000,0.000000,0.000000,0.076389,0.061224,0.000000
1997,46,Region 2,0.036293,0.000000,0.000000,0.004098,0.126761,0.030075,0.000000
1997,47,Region 2,0.075672,0.000000,0.007752,0.000000,0.177778,0.033058,0.000000
1997,48,Region 2,0.004026,0.000000,0.036540,0.000000,0.123377,0.040000,0.000000
1997,49,Region 2,0.017191,0.000000,0.019495,0.000000,0.333333,0.018634,0.000000
1997,50,Region 2,0.018157,0.000000,0.036551,0.002625,0.224335,0.022831,0.000000
1997,51,Region 2,0.036066,0.000000,0.072648,0.000000,0.282230,0.008850,0.000000
1997,52,Region 2,0.035199,0.000000,0.172410,0.000000,0.278351,0.008511,0.000000
1998,1,Region 2,0.020369,0.000000,0.224723,0.000000,0.282383,0.012346,0.000000
1998,2,Region 2,0.019231,0.005032,0.196236,0.000000,0.190566,0.009524,0.002381
1998,3,Region 2,0.073615,0.000000,0.189077,0.000000,0.171795,0.002882,0.000000
1998,4,Region 2,0.070571,0.000000,0.227825,0.000000,0.111546,0.004396,0.000000
1998,5,Region 2,0.081066,0.000000,0.263336,0.000000,0.187204,0.000000,0.000000
1998,6,Region 2,0.036592,0.000000,0.261424,0.000000,0.194064,0.002584,0.000000
1998,7,Region 2,0.003534,0.000000,0.234191,0.000000,0.201183,0.003322,0.000000
1998,8,Region 2,0.007165,0.000000,0.200963,0.000000,0.212454,0.000000,0.000000
1998,9,Region 2,0.018365,0.000000,0.114606,0.000000,0.198473,0.003690,0.000000
1998,10,Region 2,0.025617,0.000000,0.000000,0.000000,0.170909,0.000000,0.000000
1998,11,Region 2,0.034500,0.000000,0.109263,0.000000,0.179916,0.000000,0.000000
1998,12,Region 2,0.070332,0.000000,0.074703,0.000000,0.134831,0.000000,0.000000
1998,13,Region 2,0.030554,0.000000,0.000000,0.000000,0.112583,0.000000,0.000000
1998,14,Region 2,0.053927,0.000000,0.000000,0.000000,0.163265,0.000000,0.000000
1998,15,Region 2,0.008344,0.000000,0.000000,0.000000,0.093750,0.000000,0.000000
1998,16,Region 2,0.007870,0.000000,0.000000,0.000000,0.110000,0.000000,0.000000
1998,17,Region 2,0.025032,0.000000,0.000000,0.000000,0.130435,0.000000,0.000000
1998,18,Region 2,0.034628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1998,19,Region 2,0.006296,0.000000,0.000000,0.008333,0.020833,0.000000,0.000000
1998,20,Region 2,0.006724,0.000000,0.000000,0.018018,0.038462,0.000000,0.000000
1998,21,Region 2,0.000000,0.000000,0.000000,0.000000,0.069444,0.000000,0.023810
1998,22,Region 2,0.000000,0.000000,0.000000,0.000000,0.031746,0.000000,0.000000
1998,23,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.023529,0.011765
1998,24,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1998,25,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1998,26,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028571
1998,27,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018868
1998,28,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018868
1998,29,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055556
1998,30,Region 2,0.000000,0.000000,0.000000,0.000000,0.046512,0.000000,0.037037
1998,31,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1998,32,Region 2,0.000000,0.000000,0.000000,0.000000,0.017857,0.000000,0.057971
1998,33,Region 2,0.000000,0.000000,0.000000,0.000000,0.029412,0.000000,0.000000
1998,34,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044444
1998,35,Region 2,0.000000,0.000000,0.000000,0.000000,0.025000,0.000000,0.050000
1998,36,Region 2,0.000000,0.000000,0.000000,0.000000,0.088235,0.000000,0.028571
1998,37,Region 2,0.000000,0.000000,0.000000,0.000000,0.016393,0.000000,0.070423
1998,38,Region 2,0.000000,0.000000,0.000000,0.000000,0.090909,0.000000,0.000000
1998,39,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1998,40,Region 2,0.108491,0.000000,0.005051,0.000000,0.000000,0.022472,0.000000
1998,41,Region 2,0.085890,0.000000,0.014059,0.000000,0.014706,0.000000,0.008065
1998,42,Region 2,0.064846,0.000000,0.000000,0.000000,0.040650,0.000000,0.000000
1998,43,Region 2,0.000000,0.000000,0.000000,0.000000,0.028037,0.000000,0.010101
1998,44,Region 2,0.109589,0.000000,0.056153,0.000000,0.063158,0.000000,0.000000
1998,45,Region 2,0.062500,0.000000,0.000000,0.003378,0.105263,0.007246,0.014493
1998,46,Region 2,0.058394,0.000000,0.000000,0.000000,0.090909,0.000000,0.000000
1998,47,Region 2,0.051724,0.000000,0.000000,0.000000,0.075000,0.000000,0.000000
1998,48,Region 2,0.065217,0.000000,0.023425,0.000000,0.157407,0.000000,0.000000
1998,49,Region 2,0.022044,0.000000,0.010516,0.011194,0.158730,0.000000,0.000000
1998,50,Region 2,0.037101,0.000000,0.019641,0.003300,0.217054,0.000000,0.000000
1998,51,Region 2,0.000000,0.000000,0.083103,0.011152,0.133803,0.000000,0.000000
1998,52,Region 2,0.025650,0.000000,0.151265,0.005831,0.166667,0.000000,0.000000
1999,1,Region 2,0.033920,0.000000,0.169089,0.019504,0.259542,0.000000,0.000000
1999,2,Region 2,0.052344,0.000000,0.199656,0.021440,0.232432,0.000000,0.000000
1999,3,Region 2,0.066270,0.000000,0.214905,0.005682,0.196172,0.000000,0.000000
1999,4,Region 2,0.077075,0.000000,0.208008,0.020325,0.136364,0.000000,0.005682
1999,5,Region 2,0.065572,0.000000,0.234365,0.026646,0.192982,0.000000,0.000000
1999,6,Region 2,0.067988,0.000000,0.234243,0.026946,0.126761,0.000000,0.000000
1999,7,Region 2,0.049696,0.000000,0.178324,0.031812,0.223368,0.000000,0.000000
1999,8,Region 2,0.065351,0.000000,0.185068,0.027221,0.166667,0.000000,0.000000
1999,9,Region 2,0.048651,0.000000,0.121331,0.037037,0.201613,0.000000,0.000000
1999,10,Region 2,0.044957,0.000000,0.114562,0.035011,0.164430,0.000000,0.000000
1999,11,Region 2,0.035433,0.000000,0.089878,0.040380,0.224138,0.000000,0.000000
1999,12,Region 2,0.048583,0.000000,0.076852,0.043478,0.121212,0.000000,0.009259
1999,13,Region 2,0.026087,0.000000,0.000000,0.042403,0.212435,0.000000,0.000000
1999,14,Region 2,0.000000,0.000000,0.018452,0.014851,0.184971,0.000000,0.000000
1999,15,Region 2,0.028926,0.000000,0.019312,0.010363,0.173554,0.000000,0.009009
1999,16,Region 2,0.000000,0.000000,0.000000,0.014493,0.238372,0.000000,0.000000
1999,17,Region 2,0.000000,0.000000,0.000000,0.000000,0.081633,0.000000,0.000000
1999,18,Region 2,0.119266,0.000000,0.000000,0.008850,0.080357,0.000000,0.010417
1999,19,Region 2,0.043668,0.000000,0.000000,0.000000,0.086957,0.000000,0.011111
1999,20,Region 2,0.118182,0.000000,0.000000,0.000000,0.064935,0.013699,0.000000
1999,21,Region 2,0.000000,0.000000,0.000000,0.000000,0.116279,0.000000,0.011364
1999,22,Region 2,0.000000,0.000000,0.000000,0.000000,0.085714,0.000000,0.028169
1999,23,Region 2,0.000000,0.000000,0.000000,0.000000,0.013158,0.000000,0.020000
1999,24,Region 2,0.000000,0.000000,0.000000,0.000000,0.060606,0.000000,0.000000
1999,25,Region 2,0.000000,0.000000,0.000000,0.000000,0.054054,0.000000,0.000000
1999,26,Region 2,0.000000,0.000000,0.000000,0.000000,0.018519,0.000000,0.000000
1999,27,Region 2,0.000000,0.000000,0.000000,0.000000,0.021277,0.000000,0.015625
1999,28,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.030303,0.000000
1999,29,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.020833,0.000000
1999,30,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.016393,0.000000
1999,31,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.017857,0.000000
1999,32,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1999,33,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1999,34,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.048387,0.000000
1999,35,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1999,36,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.016129,0.000000
1999,37,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1999,38,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.012987,0.000000
1999,39,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.037975,0.000000
1999,40,Region 2,0.000000,0.000000,0.022186,0.000000,0.000000,0.052632,0.000000
1999,41,Region 2,0.050445,0.000000,0.010547,0.000000,0.009901,0.017857,0.000000
1999,42,Region 2,0.057471,0.000000,0.011095,0.000000,0.000000,0.157303,0.000000
1999,43,Region 2,0.048035,0.000000,0.015929,0.000000,0.009091,0.042017,0.000000
1999,44,Region 2,0.026807,0.000000,0.000000,0.000000,0.009434,0.038462,0.000000
1999,45,Region 2,0.043605,0.000000,0.030765,0.000000,0.010753,0.038462,0.000000
1999,46,Region 2,0.018935,0.000000,0.017126,0.000000,0.039604,0.019417,0.000000
1999,47,Region 2,0.019960,0.000000,0.061989,0.000000,0.056818,0.000000,0.000000
1999,48,Region 2,0.013258,0.000000,0.057879,0.000000,0.090000,0.000000,0.000000
1999,49,Region 2,0.026965,0.000000,0.066731,0.002985,0.011628,0.010000,0.000000
1999,50,Region 2,0.024629,0.000000,0.117680,0.000000,0.076271,0.000000,0.000000
1999,51,Region 2,0.024341,0.000000,0.186961,0.000000,0.209091,0.009259,0.000000
1999,52,Region 2,0.029137,0.000000,0.225144,0.000000,0.145349,0.000000,0.000000
2000,1,Region 2,0.049393,0.005493,0.214233,0.000000,0.172727,0.000000,0.004587
2000,2,Region 2,0.020190,0.000000,0.190887,0.000000,0.157729,0.000000,0.000000
2000,3,Region 2,0.027810,0.000000,0.164428,0.000000,0.162304,0.002481,0.000000
2000,4,Region 2,0.012732,0.000000,0.152960,0.000000,0.149813,0.000000,0.000000
2000,5,Region 2,0.015786,0.000000,0.143046,0.000000,0.183908,0.000000,0.000000
2000,6,Region 2,0.018308,0.000000,0.130696,0.000000,0.239837,0.000000,0.000000
2000,7,Region 2,0.011638,0.000000,0.088945,0.000000,0.234375,0.000000,0.000000
2000,8,Region 2,0.008588,0.075988,0.018997,0.006231,0.204082,0.000000,0.000000
2000,9,Region 2,0.018750,0.009503,0.047513,0.000000,0.150943,0.000000,0.000000
2000,10,Region 2,0.012469,0.000000,0.000000,0.000000,0.198925,0.000000,0.000000
2000,11,Region 2,0.021110,0.059840,0.009973,0.005405,0.187500,0.000000,0.000000
2000,12,Region 2,0.007541,0.005181,0.000000,0.000000,0.130435,0.000000,0.000000
2000,13,Region 2,0.019702,0.017143,0.000000,0.005714,0.172414,0.000000,0.000000
2000,14,Region 2,0.014115,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000
2000,15,Region 2,0.007931,0.028302,0.000000,0.009434,0.118280,0.000000,0.000000
2000,16,Region 2,0.004631,0.010989,0.000000,0.000000,0.039216,0.000000,0.000000
2000,17,Region 2,0.009280,0.000000,0.000000,0.000000,0.023256,0.000000,0.000000
2000,18,Region 2,0.004822,0.000000,0.000000,0.000000,0.034483,0.000000,0.000000
2000,19,Region 2,0.009106,0.000000,0.000000,0.000000,0.027778,0.000000,0.000000
2000,20,Region 2,0.000000,0.000000,0.000000,0.000000,0.025000,0.000000,0.000000
2000,21,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2000,22,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2000,23,Region 2,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000
2000,24,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2000,25,Region 2,0.000000,0.000000,0.000000,0.000000,0.019231,0.000000,0.023256
2000,26,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016949
2000,27,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2000,28,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018519
2000,29,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2000,30,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2000,31,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035714
2000,32,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2000,33,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2000,34,Region 2,0.000000,0.000000,0.000000,0.000000,0.027778,0.000000,0.000000
2000,35,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2000,36,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2000,37,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2000,38,Region 2,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000
2000,39,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2000,40,Region 2,0.027197,0.000000,0.000000,0.000000,0.025000,0.000000,0.000000
2000,41,Region 2,0.023585,0.000000,0.000000,0.000000,0.000000,0.010870,0.000000
2000,42,Region 2,0.031532,0.000000,0.000000,0.000000,0.000000,0.000000,0.012658
2000,43,Region 2,0.031826,0.000000,0.000000,0.000000,0.041667,0.010870,0.000000
2000,44,Region 2,0.013974,0.000000,0.000000,0.000000,0.019231,0.000000,0.000000
2000,45,Region 2,0.016106,0.000000,0.004854,0.000000,0.019608,0.000000,0.000000
2000,46,Region 2,0.014471,0.000000,0.000000,0.000000,0.010870,0.010309,0.000000
2000,47,Region 2,0.021763,0.000000,0.000000,0.000000,0.023810,0.018182,0.009091
2000,48,Region 2,0.017996,0.000000,0.000000,0.000000,0.076923,0.000000,0.000000
2000,49,Region 2,0.023494,0.003155,0.003155,0.003155,0.141667,0.009259,0.000000
2000,50,Region 2,0.015803,0.000000,0.000000,0.006250,0.054348,0.026667,0.000000
2000,51,Region 2,0.009672,0.015267,0.000000,0.015267,0.141935,0.000000,0.000000
2000,52,Region 2,0.017957,0.000000,0.000000,0.026239,0.242857,0.009009,0.000000
2001,1,Region 2,0.021840,0.019397,0.000000,0.048458,0.225543,0.000000,0.000000
2001,2,Region 2,0.017147,0.040001,0.003333,0.045369,0.183406,0.000000,0.000000
2001,3,Region 2,0.030937,0.050405,0.000000,0.068905,0.133333,0.000000,0.000000
2001,4,Region 2,0.034968,0.068193,0.010491,0.062958,0.189474,0.004608,0.000000
2001,5,Region 2,0.041771,0.117118,0.000000,0.108239,0.196364,0.000000,0.000000
2001,6,Region 2,0.029381,0.056144,0.000000,0.115702,0.186312,0.000000,0.000000
2001,7,Region 2,0.020558,0.021891,0.021891,0.111722,0.181435,0.000000,0.004975
2001,8,Region 2,0.030251,0.035875,0.000000,0.084711,0.237805,0.007519,0.000000
2001,9,Region 2,0.009271,0.008923,0.008923,0.076067,0.218935,0.000000,0.012821
2001,10,Region 2,0.010017,0.015799,0.000000,0.076923,0.176056,0.000000,0.000000
2001,11,Region 2,0.006992,0.000000,0.000000,0.070336,0.277419,0.006494,0.000000
2001,12,Region 2,0.006622,0.000000,0.000000,0.040541,0.179310,0.013514,0.000000
2001,13,Region 2,0.005868,0.003731,0.000000,0.014925,0.177419,0.000000,0.000000
2001,14,Region 2,0.004593,0.000000,0.000000,0.023622,0.157534,0.006849,0.000000
2001,15,Region 2,0.003377,0.000000,0.009313,0.014634,0.163636,0.009259,0.009259
2001,16,Region 2,0.004678,0.000000,0.000000,0.050725,0.101266,0.000000,0.000000
2001,17,Region 2,0.005225,0.000000,0.000000,0.000000,0.081633,0.016129,0.000000
2001,18,Region 2,0.003550,0.000000,0.000000,0.000000,0.079365,0.029851,0.000000
2001,19,Region 2,0.006403,0.000000,0.000000,0.000000,0.019231,0.032258,0.000000
2001,20,Region 2,0.005608,0.000000,0.000000,0.009901,0.000000,0.000000,0.000000
2001,21,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.014085,0.000000
2001,22,Region 2,0.000000,0.000000,0.000000,0.000000,0.038462,0.000000,0.000000
2001,23,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2001,24,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250
2001,25,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.014085,0.000000
2001,26,Region 2,0.000000,0.000000,0.000000,0.000000,0.029412,0.000000,0.000000
2001,27,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016667
2001,28,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.017857,0.000000
2001,29,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2001,30,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018868
2001,31,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2001,32,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2001,33,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2001,34,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2001,35,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.017544,0.017544
2001,36,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.019608,0.000000
2001,37,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.040816,0.000000
2001,38,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2001,39,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.000000
2001,40,Region 2,0.007442,0.000000,0.028295,0.000000,0.000000,0.043011,0.021505
2001,41,Region 2,0.009419,0.000000,0.000000,0.000000,0.015267,0.015625,0.039062
2001,42,Region 2,0.009104,0.000000,0.000000,0.000000,0.012658,0.039216,0.013072
2001,43,Region 2,0.010493,0.000000,0.006061,0.000000,0.039683,0.008696,0.008696
2001,44,Region 2,0.011784,0.000000,0.000000,0.000000,0.071429,0.010471,0.000000
2001,45,Region 2,0.011925,0.000000,0.000000,0.000000,0.020833,0.159722,0.000000
2001,46,Region 2,0.009992,0.000000,0.003436,0.000000,0.082278,0.034247,0.006849
2001,47,Region 2,0.009366,0.000000,0.015871,0.000000,0.131783,0.024390,0.000000
2001,48,Region 2,0.010686,0.000000,0.006342,0.000000,0.148571,0.013423,0.000000
2001,49,Region 2,0.011455,0.000000,0.011278,0.000000,0.173913,0.010204,0.000000
2001,50,Region 2,0.011488,0.000000,0.010582,0.000000,0.280303,0.015873,0.000000
2001,51,Region 2,0.011182,0.005515,0.033092,0.000000,0.276382,0.005405,0.000000
2001,52,Region 2,0.017390,0.000000,0.070426,0.000000,0.233607,0.000000,0.000000
2002,1,Region 2,0.018399,0.000000,0.092312,0.002123,0.294702,0.000000,0.000000
2002,2,Region 2,0.019564,0.000000,0.162879,0.000000,0.173252,0.003279,0.000000
2002,3,Region 2,0.028741,0.000000,0.164212,0.000000,0.139319,0.000000,0.000000
2002,4,Region 2,0.051382,0.000000,0.169845,0.001495,0.115813,0.002653,0.000000
2002,5,Region 2,0.052144,0.000000,0.195299,0.007143,0.145540,0.000000,0.000000
2002,6,Region 2,0.024314,0.006261,0.169056,0.005394,0.113240,0.000000,0.000000
2002,7,Region 2,0.021578,0.000000,0.166902,0.014121,0.104369,0.003012,0.000000
2002,8,Region 2,0.018684,0.000000,0.199653,0.032175,0.184358,0.000000,0.000000
2002,9,Region 2,0.014177,0.008339,0.133425,0.051676,0.143302,0.000000,0.000000
2002,10,Region 2,0.013024,0.004418,0.092787,0.070588,0.100000,0.000000,0.000000
2002,11,Region 2,0.018454,0.013645,0.054582,0.083673,0.127572,0.004202,0.004202
2002,12,Region 2,0.013699,0.000000,0.036413,0.114471,0.082474,0.000000,0.000000
2002,13,Region 2,0.009252,0.000000,0.021886,0.108466,0.062802,0.000000,0.000000
2002,14,Region 2,0.008333,0.016211,0.000000,0.055944,0.041379,0.000000,0.006623
2002,15,Region 2,0.005241,0.017726,0.035452,0.019802,0.076190,0.000000,0.000000
2002,16,Region 2,0.004931,0.000000,0.000000,0.006173,0.069444,0.000000,0.000000
2002,17,Region 2,0.003585,0.000000,0.007353,0.000000,0.053763,0.000000,0.000000
2002,18,Region 2,0.003137,0.000000,0.000000,0.007937,0.066667,0.000000,0.000000
2002,19,Region 2,0.003507,0.000000,0.000000,0.000000,0.038961,0.000000,0.000000
2002,20,Region 2,0.002811,0.000000,0.000000,0.000000,0.012658,0.000000,0.022222
2002,21,Region 2,0.000000,0.000000,0.000000,0.000000,0.024096,0.000000,0.000000
2002,22,Region 2,0.000000,0.000000,0.000000,0.000000,0.045455,0.000000,0.035088
2002,23,Region 2,0.000000,0.000000,0.000000,0.000000,0.064516,0.000000,0.039474
2002,24,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2002,25,Region 2,0.000000,0.000000,0.000000,0.000000,0.046154,0.000000,0.065789
2002,26,Region 2,0.000000,0.000000,0.000000,0.000000,0.016129,0.000000,0.016129
2002,27,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2002,28,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2002,29,Region 2,0.000000,0.000000,0.000000,0.000000,0.023810,0.000000,0.000000
2002,30,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625
2002,31,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021739
2002,32,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026316
2002,33,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090909
2002,34,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.012346,0.000000
2002,35,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012346
2002,36,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026316
2002,37,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015152
2002,38,Region 2,0.000000,0.000000,0.000000,0.000000,0.000000,0.021978,0.032967
2002,39,Region 2,0.000000,0.000000,0.000000,0.000000,0.015385,0.012195,0.012195
2002,40,Region 2,0.014741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2002,41,Region 2,0.019481,0.000000,0.000000,0.007937,0.026316,0.000000,0.000000
2002,42,Region 2,0.018614,0.000000,0.000000,0.000000,0.020619,0.009346,0.000000
2002,43,Region 2,0.021949,0.000000,0.000000,0.000000,0.015504,0.027211,0.013605
2002,44,Region 2,0.017957,0.000000,0.000000,0.000000,0.024590,0.034783,0.008696
2002,45,Region 2,0.026892,0.000000,0.003571,0.000000,0.062016,0.015385,0.000000
2002,46,Region 2,0.023684,0.000000,0.000000,0.000000,0.110169,0.008197,0.000000
2002,47,Region 2,0.021300,0.000000,0.000000,0.000000,0.125786,0.000000,0.006944
2002,48,Region 2,0.025112,0.000000,0.000000,0.000000,0.169355,0.007692,0.015385
2002,49,Region 2,0.022660,0.005439,0.000000,0.000000,0.184049,0.005952,0.000000
2002,50,Region 2,0.018691,0.002825,0.000000,0.000000,0.129213,0.011299,0.000000
2002,51,Region 2,0.024707,0.020494,0.000000,0.000000,0.185185,0.005650,0.000000
2002,52,Region 2,0.018791,0.030452,0.000000,0.003058,0.211111,0.000000,0.006061
2003,1,Region 2,0.024783,0.030005,0.000000,0.005587,0.228216,0.000000,0.009390
2003,2,Region 2,0.016699,0.054739,0.000000,0.000000,0.221277,0.000000,0.005587
2003,3,Region 2,0.028290,0.062922,0.008989,0.006042,0.188940,0.000000,0.005714
2003,4,Region 2,0.020423,0.130026,0.000000,0.003356,0.233945,0.000000,0.006369
2003,5,Region 2,0.030271,0.122838,0.007677,0.040107,0.252174,0.000000,0.012422
2003,6,Region 2,0.032408,0.163216,0.018135,0.018433,0.141700,0.000000,0.000000
2003,7,Region 2,0.034922,0.198139,0.000000,0.008299,0.093750,0.000000,0.000000
2003,8,Region 2,0.032367,0.101081,0.037905,0.017500,0.114173,0.000000,0.000000
